Date,Open,High,Low,Close,Volume
10-01-2013,136.1,136.65,134.2,135.8,649023
11-01-2013,135.8,136.4,131.1,131.7,627649
14-01-2013,131.7,136.75,131.1,136.3,645456
15-01-2013,135.1,137.4,133.7,136.9,611458
16-01-2013,137.35,139,134.75,135.6,1823638
17-01-2013,135.95,136.8,133.65,134.6,448421
18-01-2013,134.6,135.8,131.75,132.25,551806
21-01-2013,131.95,137,131.55,135.75,1013495
22-01-2013,135.75,138.2,134.35,135.45,1864356
23-01-2013,135.9,136.15,133.15,133.65,633457
24-01-2013,137.9,137.9,128.6,129.95,948386
25-01-2013,129.95,130.9,126.05,130.3,1711468
28-01-2013,131.6,137.8,127.3,136.75,6676462
29-01-2013,137,156.25,137,145.8,19207648
30-01-2013,147.55,148.8,140.2,142.65,10316243
31-01-2013,143.35,155,141.65,150.55,8895649
01-02-2013,151.7,156.65,149.25,149.95,3716667
04-02-2013,151.5,154.9,148.55,149.9,2234003
05-02-2013,149.8,153.4,146.45,150.25,2115293
06-02-2013,151.95,162.65,150.2,154.95,5541384
07-02-2013,153.5,158.35,149.2,155.85,4047635
08-02-2013,156.2,157.45,151.2,151.85,1791582
11-02-2013,153.3,156.5,152,153.5,2315423
12-02-2013,154.15,156.5,152.4,153.7,2292412
13-02-2013,154.5,158.7,153.75,154.9,1577507
14-02-2013,154.9,155.7,145.55,148.4,3032088
15-02-2013,146.15,151.7,144.6,149.95,1572387
18-02-2013,151.25,152.3,147.85,149.05,888936
19-02-2013,150.1,153.85,149.55,152.55,1183511
20-02-2013,153.05,153.7,149.45,150.45,1086942
21-02-2013,150.3,154.45,143.65,145.6,3125690
22-02-2013,146.35,150.75,143.15,149.7,1120221
25-02-2013,149.7,152.5,145.85,148.1,921416
26-02-2013,147,148,138.05,141.45,1881561
27-02-2013,143.25,144.5,137,143.3,2210177
28-02-2013,144.85,145.8,131.9,138.65,4173623
01-03-2013,139.55,141.8,137.8,140.1,3196913
04-03-2013,140.8,140.8,134.8,136.15,900454
05-03-2013,137.35,148.25,136.7,145.95,1772006
06-03-2013,147,147.5,143.2,144.3,1195204
07-03-2013,144,146.4,143.3,145.9,1019838
08-03-2013,146.45,147.55,145.05,145.95,737539
11-03-2013,146.7,146.75,141.1,142,885327
12-03-2013,130.6,142.7,130.6,138.9,918664
13-03-2013,137.85,139.9,134.8,135.4,814241
14-03-2013,135.45,141.35,133,139.95,1204991
15-03-2013,140.25,143,137.8,138.8,651943
18-03-2013,138.6,140.35,134.2,139.05,1089644
19-03-2013,139,139.75,134.35,136,970366
20-03-2013,135,137.85,132,132.35,690865
21-03-2013,126,134.5,121.65,127.3,1349239
22-03-2013,127.15,127.7,119.1,124.1,2379340
25-03-2013,124.6,129.7,124.6,128.05,1137186
26-03-2013,126.05,133.75,125.75,131.4,1527015
28-03-2013,131.8,141.6,129.75,138.7,1939645
01-04-2013,140.8,144.2,137.35,142.45,890295
02-04-2013,142.95,148.5,142.65,147.15,1468440
03-04-2013,147.85,149.8,144.5,146.05,1553513
04-04-2013,144.5,144.6,139.6,140.75,1364325
05-04-2013,141,148.65,140.95,144.75,1133976
08-04-2013,145.2,146.9,143.1,144.05,588531
09-04-2013,144.85,147.65,144.1,145.3,511288
10-04-2013,146,152.5,142.2,151.3,2267790
11-04-2013,152.15,154.4,148.55,149.3,1334386
12-04-2013,149,153.5,146.75,148.5,832927
15-04-2013,147.3,148.4,142.9,145.4,988564
16-04-2013,145,147.3,143.55,146.2,789507
17-04-2013,147.1,147.5,140.4,141,1224412
18-04-2013,141.75,146.5,140.8,145.25,1433603
22-04-2013,144,152.8,140.7,150.35,1690739
23-04-2013,150,151,145.5,147.3,1160058
25-04-2013,146.5,148.1,141.75,145.5,2246425
26-04-2013,144,146.2,143.25,144.85,877991
29-04-2013,143,147.5,143,145.4,415488
30-04-2013,146,146.7,143.15,145,892336
02-05-2013,145,149,144.15,146.3,1253183
03-05-2013,150,158.8,148.1,155.55,3167410
06-05-2013,156.35,156.65,151.25,152.45,1465010
07-05-2013,152.55,153.3,147.3,150.35,1713111
08-05-2013,151,155.35,150,154.4,1288174
09-05-2013,154.55,154.75,150.35,151.55,1362727
10-05-2013,152,152.5,150,150.95,1444269
11-05-2013,151.7,151.85,150.3,151.1,29097
13-05-2013,149.3,153.85,149.3,150.35,878208
14-05-2013,150.4,151.7,148.8,149.95,440169
15-05-2013,150.7,153.5,149.7,152.5,1562040
16-05-2013,157,167.35,154.4,162,8280624
17-05-2013,163.05,169,163.05,168.25,9076436
20-05-2013,169.7,175,166.9,167.6,7727111
21-05-2013,167.6,168,160,160.65,3803039
22-05-2013,160.8,161.8,153.25,154.65,2243155
23-05-2013,154,158.95,150.55,152.45,2104757
24-05-2013,153.25,158.2,150.3,156.65,1502462
27-05-2013,157.7,160.15,153,158,3890085
28-05-2013,158.65,159.75,156.1,157.85,2825798
29-05-2013,157,157.95,151.1,153.5,1839294
30-05-2013,152,156.2,151.6,154.65,2440279
31-05-2013,154.7,155.45,150.05,152.05,2175273
03-06-2013,151,154.65,149.55,153.55,2987578
04-06-2013,153,156.5,153,155.35,3938790
05-06-2013,154.1,155.45,149.15,154.55,2291669
06-06-2013,153.8,155.45,152,152.5,1270646
07-06-2013,152,153.8,150,152.05,1577506
10-06-2013,152.2,160.35,150.3,150.8,4320732
11-06-2013,150.4,153.3,145.75,148.3,2191377
12-06-2013,147.2,147.8,141.8,144.15,2083999
13-06-2013,142,144.3,136.4,143.3,3768898
14-06-2013,143.9,149.9,143.8,148.6,1702926
17-06-2013,149,151,145.25,150,1738706
18-06-2013,150.8,155,149.45,153.95,1791207
19-06-2013,153.35,154.5,148.3,150.35,1074287
20-06-2013,149.9,151.4,146.85,148.9,3201936
21-06-2013,147,152.6,146.8,151.45,4669085
24-06-2013,152,152,147.75,150.75,907117
25-06-2013,150.75,151,143.95,145,557666
26-06-2013,146.4,150,143,147.8,974214
27-06-2013,148.7,150,147.15,149.75,3226254
28-06-2013,151.95,152.45,148.3,150.3,2214838
01-07-2013,150.9,153.3,149.85,151.55,1196393
02-07-2013,151.2,154.8,149.4,150.05,949423
03-07-2013,150,150.85,148,149.15,492114
04-07-2013,149.5,150.95,148.05,148.9,457355
05-07-2013,149.2,151.3,147.35,148.4,1000475
08-07-2013,147,150.7,146.5,149.2,480067
09-07-2013,149.5,150.75,148.35,149.3,1168035
10-07-2013,149.3,152.45,149,149.25,764498
11-07-2013,150.15,151.8,149.4,150,1400737
12-07-2013,150.05,153.9,149.5,151.85,1328772
15-07-2013,152,152.75,148.55,149.3,1112743
16-07-2013,147,150.7,146.45,148.6,1281108
17-07-2013,147,148.4,144.4,146.7,2430167
18-07-2013,145.7,150.6,145.05,149.75,1208925
19-07-2013,150.5,150.5,145.35,146.7,670836
22-07-2013,146,146.85,144,145.65,518078
23-07-2013,146,148.05,146,146.8,854668
24-07-2013,144.25,147.4,143.7,145.65,557040
25-07-2013,145.5,148.75,143.65,147.35,1002650
26-07-2013,148,148.3,142.65,143.6,1729266
29-07-2013,143,143,137.9,139.45,1552283
30-07-2013,138.1,140,135.05,135.7,1537956
31-07-2013,135.8,135.85,116.65,125.25,5120681
01-08-2013,126.5,148.4,125.2,140.95,6475235
02-08-2013,143,143,125,125.25,4117068
05-08-2013,129,129,117.95,123.25,3230823
06-08-2013,120.7,134.75,120.35,130.05,3407089
07-08-2013,129,135.35,128.5,134.2,1814154
08-08-2013,134.95,145,133.45,142.2,1294871
12-08-2013,143.4,147,141.6,144.35,1539039
13-08-2013,144.9,147.35,142.1,144.35,676958
14-08-2013,144.75,147.6,143.55,145.45,2171281
16-08-2013,144.9,146.8,140.95,141.95,1747053
19-08-2013,135.5,140.2,125.1,131.25,2769817
20-08-2013,128,133.75,125,127.7,1164236
21-08-2013,131.95,132.7,126,126.7,939051
22-08-2013,126,126.9,120.1,122.3,2481435
23-08-2013,124,124.8,118.95,123.35,3373987
26-08-2013,124.75,127.65,121.5,123.8,2440388
27-08-2013,123.1,125.6,121.8,123.5,1341557
28-08-2013,122.1,126.1,121.5,122.8,1892163
29-08-2013,122.5,128.5,121.3,127.75,1572244
30-08-2013,127,130.3,122.65,125.95,1635610
02-09-2013,125.6,131,124.2,130.4,646648
03-09-2013,131.5,131.95,120.75,121.95,1872958
04-09-2013,118.7,124.85,118.7,123.7,1005021
05-09-2013,126,128.4,121.85,122.55,1712545
06-09-2013,123.6,127.5,122.55,126.85,1009977
10-09-2013,127.5,130.5,126,129.4,1089788
11-09-2013,129,130.75,127.5,128.2,1760377
12-09-2013,129,130.5,126.8,129.15,865513
13-09-2013,129.5,137,129.5,136.2,1256650
16-09-2013,139.4,140.6,135,136.25,864897
17-09-2013,136,136.4,131.4,132.3,1135789
18-09-2013,133.65,135.2,131.05,133.05,312008
19-09-2013,136.6,141.7,134.4,137.95,2949490
20-09-2013,137.3,141.2,136,139.7,2326944
23-09-2013,139,140.2,136.05,139.6,2996106
24-09-2013,138,140.8,137.9,138.9,1450785
25-09-2013,138,141.95,137,140.7,1023461
26-09-2013,140.6,143.5,140,141.05,979813
27-09-2013,142,143,138.6,140.6,632896
30-09-2013,140.7,141.75,137.05,138.05,861504
01-10-2013,138.2,140.4,136.6,138.7,2335850
03-10-2013,139.5,142.25,139.15,140.85,421126
04-10-2013,139.75,146.25,138.9,142.9,4360793
07-10-2013,143,146,142.65,144.7,878860
08-10-2013,144,146.6,143,144.5,666262
09-10-2013,143,146.75,142.95,145.8,387134
10-10-2013,145.95,147.45,143.95,145.8,1100941
11-10-2013,144.1,151.8,144.1,150.4,5286940
14-10-2013,151.5,152.4,149.85,150.95,1457949
15-10-2013,150.1,151.9,148.7,151.3,2133195
